id,release_month_spa
63483,Junio
250275,Octubre
242906,Julio
264555,Abril
84741,Julio
224919,Abril
58813,Mayo
299730,Octubre
218898,Septiembre
280690,Julio
188640,Mayo
120942,Junio
22315,Noviembre
158009,Julio
89868,Septiembre
252990,Julio
353125,Agosto
297239,Febrero
319396,Febrero
87018,Noviembre
53850,Noviembre
75897,Diciembre
13099,Junio
138686,Octubre
297961,Octubre
81765,Enero
94587,Marzo
80582,Mayo
52406,Mayo
88865,Abril
86063,Enero
18152,Marzo
49264,Noviembre
78573,Enero
121170,Febrero
117102,Mayo
74113,Septiembre
338381,Abril
267292,Abril
290773,Septiembre
53104,Mayo
117407,Septiembre
119430,Julio
297400,Marzo
310952,Abril
296370,Enero
126760,Septiembre
290098,Junio
260826,Octubre
48268,Enero
157964,Febrero
197849,Diciembre
208198,Marzo
358908,Septiembre
289519,Noviembre
243306,Abril
241259,Mayo
109752,Enero
377432,Febrero
369052,Diciembre
289523,Septiembre
317114,Enero
315134,Enero
317121,Febrero
267935,Junio
110777,Enero
176715,Marzo
371464,Abril
359871,Mayo
334534,Abril
334057,Marzo
108879,Abril
238997,Octubre
86522,Febrero
241618,Octubre
68213,Abril
68208,Julio
241619,Octubre
143431,Febrero
112722,Agosto
182979,Octubre
210250,Febrero
223702,Julio
283827,Octubre
141418,Noviembre
385390,Abril
387398,Abril
381615,Marzo
377428,Enero
374614,Enero
374609,Enero
374739,Enero
374607,Enero
374606,Enero
374603,Enero
361745,Octubre
352851,Septiembre
346489,Junio
311181,Enero
300187,Noviembre
299576,Noviembre
299574,Noviembre
289520,Septiembre
279371,Junio
279332,Mayo
239018,Febrero
258691,Marzo
249057,Diciembre
238304,Noviembre
238749,Noviembre
235662,Noviembre
180794,Marzo
226167,Febrero
149235,Diciembre
149218,Diciembre
147132,Diciembre
145840,Noviembre
211125,Agosto
85887,Enero
227552,Enero
81416,Diciembre
208035,Enero
389995,Marzo
384798,Mayo
78713,Enero
371560,Diciembre
164777,Octubre
334533,Julio
129564,Octubre
81976,Diciembre
374475,Julio
351454,Junio
84993,Septiembre
257623,Julio
113294,Junio
46095,Noviembre
213570,Agosto
43394,Octubre
62006,Marzo
68977,Octubre
115386,Marzo
381071,Marzo
279049,Junio
294368,Junio
250880,Enero
346873,Marzo
352733,Agosto
86520,Marzo
122293,Julio
370234,Diciembre
128412,Enero
83235,Enero
56952,Septiembre
112633,Abril
385581,Julio
101916,Febrero
80520,Junio
55916,Febrero
126076,Agosto
56491,Abril
60505,Enero
302508,Noviembre
385371,Marzo
293670,Mayo
168079,Mayo
375199,Marzo
155217,Diciembre
83501,Noviembre
364426,Octubre
216472,Mayo
51091,Enero
337154,Abril
113523,Enero
56424,Marzo
188183,Marzo
395181,Abril
134362,Enero
325758,Noviembre
319017,Mayo
291805,Junio
390766,Abril
394812,Abril
370464,Enero
354818,Agosto
369820,Diciembre
12443,Enero
23802,Enero
170740,Enero
388440,Mayo
392440,Mayo
388403,Abril
78492,Marzo
48339,Enero
42082,Marzo
249075,Enero
147307,Diciembre
235201,Septiembre
36090,Enero
268380,Octubre
99080,Junio
56190,Enero
37228,Enero
394244,Octubre
83284,Agosto
69915,Enero
136762,Diciembre
94643,Julio
376916,Noviembre
339526,Febrero
382088,Enero
362699,Octubre
118792,Enero
396292,Mayo
299782,Diciembre
24398,Diciembre
46178,Septiembre
345069,Junio
339928,Agosto
375170,Noviembre
330916,Abril
376549,Julio
93338,Marzo
4290,Julio
87061,Diciembre
216203,Enero
332872,Abril
339397,Mayo
374473,Octubre
84233,Enero
5654,Octubre
353866,Agosto
44645,Enero
314570,Julio
254420,Marzo
50578,Enero
147367,Septiembre
340746,Mayo
310567,Julio
381505,Mayo
109581,Septiembre
375599,Noviembre
344854,Agosto
385379,Octubre
311770,Enero
358907,Septiembre
323428,Octubre
324764,Febrero
346469,Agosto
347344,Agosto
303636,Enero
321283,Octubre
356218,Febrero
347106,Septiembre
335683,Abril
363607,Octubre
389115,Febrero
377290,Septiembre
381277,Marzo
268618,Mayo
341491,Septiembre
341490,Agosto
91041,Diciembre
250974,Junio
280583,Julio
69471,Enero
39301,Julio
107775,Marzo
17575,Agosto
198783,Enero
55154,Noviembre
33340,Octubre
64116,Octubre
388468,Abril
87654,Agosto
336885,Febrero
373757,Enero
285165,Agosto
348675,Abril
11392,Octubre
57911,Septiembre
342695,Abril
16039,Marzo
20661,Diciembre
335582,Mayo
11390,Octubre
76312,Marzo
155714,Octubre
146184,Julio
80362,Marzo
324284,Enero
391617,Abril
37433,Abril
47408,Mayo
14233,Marzo
48417,Agosto
397914,Mayo
347031,Junio
367416,Noviembre
378348,Febrero
40534,Febrero
102961,Septiembre
339148,Junio
222220,Febrero
57992,Enero
66897,Diciembre
139251,Octubre
391778,Mayo
4546,Enero
389053,Mayo
343140,Septiembre
363103,Abril
301804,Abril
374458,Mayo
26677,Noviembre
322745,Febrero
169448,Febrero
335409,Noviembre
260401,Marzo
260399,Marzo
107104,Mayo
391375,Abril
398289,Noviembre
342464,Mayo
148434,Noviembre
109456,Abril
150226,Abril
3698,Febrero
5434,Enero
292610,Septiembre
40162,Enero
58419,Enero
31264,Diciembre
171993,Septiembre
374173,Marzo
353989,Junio
45783,Agosto
356842,Octubre
16884,Noviembre
94067,Marzo
88518,Enero
57313,Septiembre
79078,Noviembre
385320,Abril
21293,Abril
279588,Febrero
214676,Noviembre
265982,Noviembre
376523,Abril
26521,Octubre
41028,Noviembre
135652,Noviembre
93041,Enero
180886,Febrero
72754,Junio
346384,Mayo
18932,Marzo
45780,Enero
41149,Febrero
25787,Abril
280178,Enero
269306,Noviembre
109380,Febrero
103941,Septiembre
361146,Mayo
29798,Julio
298228,Junio
308531,Junio
32790,Enero
30641,Junio
257345,Mayo
256771,Mayo
34598,Marzo
41962,Enero
110283,Mayo
83183,Junio
139176,Septiembre
318121,Junio
293413,Noviembre
397403,Mayo
24793,Noviembre
40258,Enero
105184,Junio
60163,Septiembre
40863,Marzo
379220,Enero
258771,Septiembre
322506,Octubre
221343,Septiembre
121245,Junio
81120,Junio
362247,Septiembre
341012,Junio
198652,Mayo
37237,Diciembre
324314,Marzo
298459,Noviembre
114030,Junio
398854,Mayo
356366,Octubre
377158,Julio
350904,Noviembre
330294,Septiembre
364831,Julio
291863,Septiembre
398830,Mayo
309879,Mayo
400791,Abril
107315,Octubre
91950,Noviembre
169782,Diciembre
98927,Febrero
33108,Junio
353433,Febrero
192040,Diciembre
220903,Diciembre
384130,Abril
370260,Noviembre
280004,Noviembre
347123,Mayo
121572,Octubre
43608,Julio
29477,Diciembre
400608,Junio
356329,Octubre
58522,Abril
259693,Mayo
248741,Septiembre
55608,Septiembre
30656,Abril
89587,Noviembre
312623,Noviembre
326255,Octubre
400948,Julio
377823,Diciembre
376261,Mayo
109088,Junio
66756,Enero
205891,Julio
364902,Octubre
218351,Septiembre
241374,Mayo
134475,Enero
65192,Febrero
122331,Agosto
375356,Agosto
391757,Junio
328429,Junio
30665,Agosto
245913,Mayo
82819,Abril
75198,Octubre
51334,Abril
94659,Marzo
117472,Abril
117767,Enero
44688,Marzo
132133,Enero
105136,Diciembre
329750,Mayo
395883,Noviembre
84228,Septiembre
270650,Enero
366564,Diciembre
356332,Octubre
157515,Junio
103578,Octubre
230471,Septiembre
150912,Diciembre
281238,Febrero
145244,Abril
87335,Octubre
205557,Julio
61581,Septiembre
389427,Mayo
144341,Mayo
147575,Noviembre
150224,Noviembre
43074,Julio
52947,Octubre
339739,Diciembre
61294,Enero
30942,Octubre
32003,Enero
353610,Noviembre
350566,Febrero
206657,Noviembre
287703,Agosto
284152,Julio
25625,Abril
168098,Julio
356334,Junio
28529,Enero
300210,Mayo
112767,Enero
131172,Marzo
377150,Abril
244839,Enero
216521,Septiembre
170898,Julio
25079,Marzo
80699,Julio
130638,Julio
363889,Noviembre
355598,Junio
323372,Marzo
370687,Diciembre
373476,Agosto
300761,Febrero
41312,Marzo
258755,Octubre
28775,Junio
217057,Octubre
327040,Agosto
34202,Mayo
401895,Diciembre
397003,Mayo
138705,Marzo
150208,Octubre
61123,Abril
80256,Agosto
41454,Diciembre
381080,Marzo
297721,Enero
359790,Octubre
51806,Mayo
343724,Junio
392961,Abril
35429,Febrero
73307,Octubre
380225,Mayo
229154,Octubre
226437,Octubre
258322,Marzo
324181,Enero
63398,Marzo
4948,Agosto
51444,Septiembre
31453,Diciembre
52199,Junio
30667,Noviembre
133563,Febrero
213373,Agosto
169357,Octubre
206789,Diciembre
345735,Julio
397517,Junio
185738,Abril
168814,Abril
266279,Mayo
40946,Enero
55424,Marzo
175331,Julio
302699,Junio
72152,Agosto
94798,Septiembre
139582,Octubre
14751,Noviembre
53284,Octubre
63006,Abril
379275,Enero
305309,Octubre
377462,Mayo
399747,Junio
89662,Agosto
216546,Septiembre
86971,Diciembre
398535,Junio
202244,Marzo
68078,Septiembre
266541,Marzo
50125,Septiembre
400174,Mayo
324421,Febrero
34216,Agosto
39048,Noviembre
57880,Febrero
115893,Junio
101024,Enero
66834,Octubre
67572,Febrero
210910,Septiembre
30948,Junio
24921,Junio
94811,Febrero
376263,Abril
35891,Marzo
95700,Julio
376237,Enero
175171,Noviembre
178927,Mayo
103668,Septiembre
285953,Marzo
84831,Marzo
334670,Abril
335430,Febrero
57458,Mayo
267192,Junio
110490,Mayo
278935,Febrero
183855,Enero
48502,Octubre
199883,Enero
146905,Mayo
50489,Abril
377210,Marzo
70461,Junio
355786,Agosto
68309,Octubre
267977,Abril
401442,Junio
400605,Junio
46548,Agosto
70859,Mayo
76474,Enero
377213,Junio
324668,Julio
278348,Agosto
289207,Febrero
192097,Junio
53283,Octubre
35687,Marzo
54142,Septiembre
126318,Mayo
15975,Noviembre
56897,Noviembre
172817,Marzo
323426,Febrero
68256,Mayo
85043,Febrero
202984,Junio
324820,Febrero
337965,Abril
360606,Junio
92691,Diciembre
98106,Enero
71503,Octubre
61689,Septiembre
79192,Octubre
238124,Agosto
197864,Agosto
253337,Marzo
384450,Abril
263945,Noviembre
40741,Junio
90351,Enero
10458,Abril
60971,Marzo
390592,Junio
274266,Julio
131737,Septiembre
30787,Mayo
51066,Enero
14685,Junio
312113,Diciembre
355254,Junio
393562,Junio
352179,Septiembre
392553,Septiembre
338063,Abril
258489,Junio
316727,Junio
316023,Julio
278154,Junio
345911,Julio
294272,Agosto
388191,Mayo
328716,Febrero
333386,Junio
254575,Junio
243752,Abril
367197,Marzo
177869,Marzo
369776,Febrero
40451,Enero
89904,Marzo
55035,Mayo
12529,Diciembre
9031,Noviembre
259634,Diciembre
46572,Noviembre
315439,Septiembre
302161,Diciembre
340611,Julio
337874,Septiembre
267852,Octubre
53010,Enero
214209,Agosto
353571,Enero
369228,Noviembre
367999,Noviembre
356758,Septiembre
371942,Diciembre
359156,Septiembre
359152,Septiembre
343173,Abril
390512,Junio
27123,Septiembre
332741,Abril
359412,Julio
319352,Diciembre
317214,Enero
33201,Diciembre
340937,Agosto
309882,Enero
58430,Diciembre
230722,Noviembre
369032,Julio
27243,Diciembre
346641,Julio
324794,Febrero
372411,Julio
53335,Junio
273645,Octubre
399106,Junio
49341,Enero
269705,Diciembre
324322,Octubre
330068,Marzo
209645,Agosto
274504,Abril
196324,Agosto
341957,Enero
101206,Febrero
31265,Diciembre
34875,Enero
395476,Febrero
357529,Julio
94176,Diciembre
360283,Octubre
400121,Marzo
49237,Julio
398265,Junio
52593,Octubre
35007,Noviembre
120885,Diciembre
130134,Marzo
17342,Enero
193284,Julio
184710,Marzo
380372,Septiembre
83876,Septiembre
102814,Noviembre
94544,Enero
174150,Diciembre
262260,Abril
254664,Enero
137308,Octubre
156967,Enero
156954,Septiembre
66780,Junio
137826,Febrero
262829,Enero
108063,Julio
41294,Agosto
45192,Abril
64694,Agosto
70193,Noviembre
66062,Junio
211222,Octubre
266874,Abril
402877,Mayo
24678,Febrero
337703,Junio
228941,Octubre
81633,Octubre
110412,Mayo
394047,Julio
378441,Julio
120121,Octubre
189696,Enero
196319,Enero
400411,Julio
376233,Marzo
364051,Febrero
349441,Mayo
373479,Mayo
373922,Junio
359641,Septiembre
357799,Mayo
119637,Mayo
354275,Agosto
62675,Diciembre
384845,Febrero
394499,Junio
41004,Octubre
145481,Marzo
82776,Enero
41298,Abril
45191,Mayo
18944,Octubre
328387,Julio
389425,Mayo
95322,Enero
46784,Enero
46781,Enero
272720,Mayo
303497,Noviembre
303484,Noviembre
356862,Enero
356864,Enero
118014,Febrero
49037,Febrero
363676,Septiembre
371865,Mayo
377287,Abril
361571,Octubre
392817,Abril
338189,Agosto
378813,Marzo
118430,Marzo
101293,Agosto
31128,Enero
76681,Noviembre
150273,Marzo
22020,Marzo
96129,Enero
275603,Marzo
404022,Julio
385031,Febrero
154441,Octubre
93091,Julio
44510,Enero
376812,Julio
342213,Marzo
148615,Marzo
389180,Marzo
262542,Junio
16909,Agosto
372297,Diciembre
126043,Abril
405621,Junio
103396,Septiembre
130957,Febrero
54893,Junio
98644,Enero
393834,Julio
366514,Mayo
63989,Junio
328901,Abril
388862,Abril
263416,Abril
150871,Febrero
316268,Enero
293516,Septiembre
360249,Febrero
28406,Febrero
362765,Octubre
368620,Julio
50186,Abril
362876,Diciembre
361249,Abril
4279,Abril
87081,Septiembre
324300,Marzo
15467,Julio
349086,Julio
257026,Octubre
41278,Octubre
86320,Diciembre
86531,Marzo
397278,Mayo
67303,Enero
68895,Noviembre
314837,Agosto
325789,Julio
26351,Septiembre
308266,Agosto
316003,Enero
353216,Agosto
82664,Enero
345054,Junio
400668,Diciembre
133736,Noviembre
227859,Octubre
299751,Octubre
55344,Enero
401387,Junio
390880,Marzo
405388,Julio
292277,Abril
61348,Enero
368596,Mayo
347981,Junio
331393,Julio
31385,Octubre
376501,Enero
373453,Enero
351809,Marzo
365997,Abril
382651,Enero
356201,Septiembre
392885,Abril
28073,Diciembre
175427,Noviembre
237799,Enero
40585,Noviembre
318052,Enero
254251,Enero
98948,Mayo
216043,Marzo
88949,Agosto
76468,Octubre
54821,Octubre
215814,Agosto
22750,Abril
86254,Julio
43473,Enero
90726,Agosto
139826,Marzo
371738,Julio
166007,Septiembre
110692,Agosto
134435,Abril
17288,Junio
8383,Agosto
325240,Enero
112675,Diciembre
46879,Julio
162874,Mayo
90164,Mayo
316491,Enero
247354,Febrero
260646,Noviembre
404829,Julio
298028,Diciembre
397873,Mayo
403232,Septiembre
282024,Julio
42498,Octubre
257006,Abril
367816,Abril
347647,Marzo
407036,Julio
46658,Enero
225776,Septiembre
76348,Mayo
369033,Abril
159201,Septiembre
192868,Febrero
159942,Octubre
356626,Noviembre
253343,Julio
247845,Diciembre
332806,Abril
376426,Julio
373348,Enero
358430,Diciembre
314635,Octubre
300949,Noviembre
353163,Agosto
278247,Abril
374052,Noviembre
382322,Julio
125495,Junio
173689,Julio
138061,Septiembre
174354,Julio
303856,Octubre
190163,Diciembre
156335,Junio
79596,Abril
50688,Marzo
77864,Septiembre
42591,Febrero
12602,Octubre
42717,Abril
185752,Marzo
109636,Septiembre
165644,Marzo
101185,Abril
29924,Abril
387444,Diciembre
79106,Mayo
108432,Diciembre
35165,Septiembre
165401,Mayo
18560,Mayo
24057,Mayo
73772,Octubre
38622,Enero
183073,Octubre
76199,Septiembre
38494,Diciembre
161796,Abril
104185,Abril
27144,Noviembre
26921,Abril
352694,Mayo
376659,Julio
338766,Agosto
310888,Agosto
373473,Agosto
377587,Abril
48995,Agosto
330070,Abril
390734,Julio
383869,Junio
46744,Enero
47535,Septiembre
388192,Julio
404073,Julio
67617,Octubre
397365,Junio
208173,Septiembre
190326,Julio
140423,Febrero
347642,Agosto
84275,Marzo
393184,Julio
62592,Julio
140894,Septiembre
27154,Diciembre
207558,Enero
63423,Diciembre
300669,Agosto
378570,Enero
333846,Marzo
340224,Enero
288504,Abril
405653,Julio
403119,Junio
380762,Abril
370178,Marzo
340712,Abril
391995,Julio
63859,Mayo
173385,Marzo
113262,Enero
158741,Marzo
82929,Noviembre
4288,Mayo
266036,Junio
60700,Septiembre
407298,Marzo
353732,Marzo
388347,Julio
365709,Noviembre
106618,Enero
123628,Diciembre
120729,Noviembre
198491,Junio
154399,Octubre
47034,Enero
54583,Enero
368940,Febrero
118195,Mayo
338079,Abril
334304,Diciembre
340119,Mayo
62009,Diciembre
54107,Mayo
49855,Agosto
408140,Julio
369605,Noviembre
378607,Enero
228496,Mayo
268893,Diciembre
261410,Octubre
273318,Junio
273122,Febrero
273127,Marzo
314580,Enero
261409,Septiembre
273312,Junio
314601,Enero
273296,Junio
273302,Junio
273310,Junio
275136,Septiembre
273578,Agosto
273309,Junio
273315,Junio
273149,Junio
275065,Julio
275130,Marzo
275074,Octubre
273205,Marzo
335509,Marzo
314420,Enero
293093,Octubre
180691,Junio
20846,Noviembre
43035,Marzo
390584,Abril
358615,Noviembre
112699,Enero
86360,Diciembre
282040,Noviembre
32091,Agosto
396395,Junio
40717,Julio
230058,Octubre
168541,Abril
246381,Junio
168552,Agosto
199916,Diciembre
324277,Octubre
390989,Julio
382079,Febrero
376660,Noviembre
407789,Julio
50497,Enero
256885,Febrero
268666,Abril
393367,Agosto
302323,Octubre
403130,Junio
82942,Enero
21452,Abril
28808,Abril
159550,Septiembre
404567,Junio
79163,Abril
309579,Febrero
351339,Agosto
309886,Agosto
352695,Agosto
366656,Noviembre
394632,Febrero
337674,Mayo
299780,Abril
254679,Enero
397520,Febrero
399894,Abril
391477,Marzo
64133,Mayo
149026,Octubre
258945,Diciembre
241396,Noviembre
56531,Septiembre
150084,Octubre
292298,Junio
94502,Diciembre
50461,Marzo
166610,Agosto
329024,Abril
17376,Febrero
77649,Junio
396269,Septiembre
105506,Mayo
399097,Mayo
392554,Abril
65442,Octubre
198057,Junio
268956,Enero
296472,Junio
141267,Marzo
396535,Julio
138115,Noviembre
138118,Noviembre
136071,Octubre
133879,Septiembre
24024,Octubre
24025,Octubre
229007,Septiembre
389614,Junio
231811,Septiembre
168056,Enero
168057,Diciembre
231812,Septiembre
210019,Mayo
109020,Mayo
185154,Octubre
105848,Enero
105672,Noviembre
260883,Mayo
147643,Octubre
49635,Febrero
368031,Enero
376579,Agosto
356901,Agosto
403593,Agosto
26803,Octubre
402446,Julio
336455,Febrero
407389,Agosto
384111,Marzo
256916,Enero
31111,Diciembre
336265,Agosto
306966,Mayo
184799,Enero
149320,Marzo
57666,Mayo
183889,Enero
177474,Septiembre
391088,Noviembre
41125,Noviembre
373471,Julio
118490,Mayo
375384,Julio
403173,Julio
262755,Marzo
32013,Enero
319998,Marzo
32556,Febrero
79644,Agosto
402042,Junio
180859,Noviembre
238475,Enero
179573,Diciembre
35297,Noviembre
5856,Marzo
182583,Abril
66623,Abril
190967,Mayo
142093,Diciembre
118946,Marzo
80670,Marzo
99758,Abril
47397,Diciembre
92391,Octubre
25356,Agosto
57733,Enero
68551,Octubre
56296,Junio
49261,Noviembre
17144,Agosto
27391,Marzo
34989,Septiembre
20782,Noviembre
61999,Mayo
59317,Enero
48837,Marzo
41203,Julio
35733,Junio
35730,Enero
35731,Mayo
55774,Noviembre
93685,Octubre
65626,Julio
46927,Septiembre
27595,Septiembre
22745,Septiembre
41182,Abril
132765,Enero
347757,Junio
248781,Agosto
123858,Octubre
310602,Septiembre
211505,Agosto
362736,Octubre
300402,Abril
381767,Febrero
161915,Octubre
50181,Diciembre
278924,Agosto
26911,Diciembre
374471,Septiembre
86096,Febrero
57395,Septiembre
355998,Septiembre
42084,Agosto
369019,Agosto
199929,Junio
376482,Enero
332285,Septiembre
294795,Septiembre
333484,Septiembre
225534,Octubre
405325,Julio
407375,Agosto
407455,Agosto
266400,Mayo
401123,Julio
56552,Enero
42560,Enero
319092,Enero
404117,Junio
377516,Enero
129006,Diciembre
20583,Diciembre
30975,Abril
49857,Diciembre
21636,Abril
25182,Abril
81450,Septiembre
87311,Octubre
32147,Enero
270774,Julio
33317,Noviembre
144421,Noviembre
29890,Noviembre
99313,Enero
207413,Septiembre
380856,Febrero
308174,Enero
407613,Julio
376867,Octubre
271706,Julio
348668,Marzo
322903,Enero
19723,Junio
71559,Abril
87343,Marzo
82686,Septiembre
267497,Mayo
267506,Junio
260916,Enero
69870,Octubre
82405,Mayo
134390,Mayo
389868,Agosto
294047,Septiembre
36926,Enero
138543,Marzo
228034,Junio
381044,Marzo
330982,Julio
358332,Junio
77660,Octubre
88558,Marzo
26945,Agosto
91921,Febrero
381356,Marzo
213681,Septiembre
347763,Agosto
63959,Abril
21837,Enero
332212,Enero
393841,Julio
36375,Agosto
85814,Septiembre
172104,Noviembre
68139,Septiembre
376651,Septiembre
300596,Enero
247773,Marzo
248694,Julio
376581,Agosto
392572,Agosto
340213,Mayo
342562,Mayo
44902,Septiembre
232860,Noviembre
404141,Septiembre
176568,Mayo
126402,Octubre
336220,Noviembre
324345,Febrero
347751,Agosto
313297,Agosto
358243,Diciembre
164580,Marzo
381255,Marzo
274902,Junio
95610,Septiembre
283552,Septiembre
377264,Septiembre
317557,Septiembre
296524,Septiembre
283366,Septiembre
346685,Octubre
369883,Octubre
302946,Octubre
339927,Octubre
343010,Abril
8893,Septiembre
292948,Abril
181553,Julio
380879,Marzo
376847,Enero
381418,Febrero
296865,Marzo
394051,Abril
379887,Febrero
298721,Septiembre
382399,Abril
247414,Diciembre
385962,Abril
394170,Mayo
39061,Julio
286239,Diciembre
391629,Abril
317930,Marzo
373200,Diciembre
393441,Julio
400247,Junio
347126,Abril
294221,Noviembre
391779,Junio
366080,Julio
390437,Abril
406429,Julio
402672,Agosto
260240,Julio
407887,Julio
358505,Septiembre
384641,Febrero
384573,Abril
137072,Mayo
206328,Junio
41844,Enero
110130,Junio
378195,Marzo
72640,Noviembre
342588,Octubre
225038,Diciembre
146893,Junio
346564,Septiembre
368942,Octubre
407518,Agosto
331583,Marzo
348677,Febrero
267800,Mayo
340485,Septiembre
409676,Enero
139521,Enero
245622,Enero
231020,Octubre
403936,Junio
297399,Octubre
262786,Abril
231145,Abril
370664,Enero
27605,Octubre
267590,Enero
49199,Diciembre
378450,Agosto
261872,Diciembre
374003,Noviembre
21799,Julio
78715,Mayo
86970,Febrero
218408,Abril
63877,Julio
42944,Julio
53245,Noviembre
52925,Diciembre
100490,Noviembre
267802,Mayo
258026,Octubre
237506,Noviembre
15959,Enero
202764,Enero
47234,Enero
64961,Diciembre
75452,Marzo
2324,Septiembre
374617,Agosto
361069,Octubre
378503,Febrero
383064,Febrero
278738,Junio
205361,Febrero
339792,Agosto
44749,Enero
28340,Julio
39449,Marzo
37020,Octubre
270851,Mayo
86713,Febrero
61686,Mayo
47325,Mayo
134908,Febrero
186372,Octubre
261581,Agosto
407897,Julio
36918,Enero
375950,Marzo
383559,Febrero
305956,Noviembre
74199,Septiembre
369443,Octubre
140380,Noviembre
381034,Agosto
247488,Mayo
144105,Noviembre
287603,Agosto
48250,Octubre
279842,Octubre
142966,Abril
347105,Febrero
336736,Abril
33495,Octubre
246829,Marzo
239783,Noviembre
77137,Enero
77147,Enero
46028,Diciembre
58773,Abril
41583,Noviembre
124202,Abril
73755,Diciembre
38289,Enero
42290,Septiembre
45037,Enero
287982,Junio
363969,Noviembre
125926,Octubre
105734,Diciembre
139195,Octubre
162818,Septiembre
197528,Mayo
128900,Septiembre
119769,Diciembre
228432,Noviembre
136238,Diciembre
34527,Octubre
125882,Noviembre
22615,Noviembre
57500,Agosto
78098,Julio
32034,Enero
253817,Abril
222454,Julio
357786,Enero
55426,Mayo
55431,Octubre
55430,Junio
55435,Octubre
55437,Enero
55438,Marzo
225745,Abril
40627,Abril
20072,Noviembre
357390,Noviembre
296917,Enero
412214,Febrero
357837,Octubre
316784,Mayo
98370,Marzo
33714,Abril
287623,Septiembre
135990,Noviembre
184341,Agosto
280416,Julio
65755,Junio
238204,Marzo
407965,Enero
358807,Enero
352890,Agosto
59858,Enero
310442,Diciembre
360321,Octubre
356757,Septiembre
316074,Enero
333367,Septiembre
273080,Marzo
43701,Enero
290290,Octubre
174552,Mayo
360809,Septiembre
197446,Marzo
344906,Junio
115929,Febrero
366324,Agosto
315011,Julio
174895,Mayo
132030,Enero
394223,Abril
402331,Julio
52954,Septiembre
412678,Mayo
412519,Noviembre
36161,Enero
164990,Diciembre
40790,Junio
351242,Agosto
291351,Abril
54837,Diciembre
270251,Enero
16257,Febrero
320037,Septiembre
63186,Agosto
36163,Enero
94055,Septiembre
352492,Agosto
199644,Agosto
369202,Agosto
302818,Julio
395985,Diciembre
51822,Noviembre
85483,Enero
372058,Agosto
361705,Septiembre
373397,Agosto
63700,Octubre
206260,Julio
97513,Enero
398633,Mayo
62726,Noviembre
66824,Febrero
173662,Julio
110669,Marzo
172259,Mayo
34219,Abril
50717,Julio
89068,Octubre
15611,Enero
380734,Febrero
41025,Noviembre
288503,Agosto
27696,Enero
175587,Noviembre
180095,Marzo
265314,Noviembre
253277,Marzo
111312,Enero
97995,Febrero
398137,Mayo
89984,Mayo
44173,Mayo
85196,Enero
116514,Abril
119374,Noviembre
44328,Enero
171346,Mayo
188001,Marzo
44868,Mayo
413232,Diciembre
413235,Octubre
372640,Diciembre
295621,Octubre
382873,Marzo
377852,Marzo
298662,Enero
20413,Septiembre
318277,Junio
314404,Febrero
169355,Diciembre
111582,Agosto
108220,Marzo
96700,Noviembre
128669,Agosto
74130,Marzo
113841,Junio
285400,Julio
43500,Enero
85840,Septiembre
46014,Septiembre
364690,Agosto
111031,Junio
252853,Enero
22240,Febrero
22623,Diciembre
36162,Enero
40235,Enero
375573,Septiembre
336212,Enero
114499,Agosto
111326,Mayo
114503,Agosto
102743,Febrero
189888,Marzo
278041,Agosto
381691,Febrero
130062,Agosto
410965,Agosto
189291,Noviembre
103218,Septiembre
60067,Enero
108437,Marzo
64386,Mayo
63269,Enero
198518,Junio
105693,Febrero
113629,Agosto
214041,Abril
187744,Febrero
80441,Febrero
225940,Junio
180680,Marzo
46040,Diciembre
75896,Octubre
26153,Agosto
147767,Diciembre
356191,Septiembre
58051,Abril
399814,Agosto
69775,Julio
168114,Febrero
351037,Octubre
411802,Agosto
188489,Abril
245692,Noviembre
52046,Septiembre
152625,Enero
210737,Septiembre
411822,Agosto
365339,Octubre
352582,Octubre
390497,Agosto
175597,Octubre
58365,Diciembre
381069,Octubre
47699,Enero
340487,Septiembre
392807,Septiembre
377273,Septiembre
259246,Marzo
37202,Enero
73690,Julio
275771,Agosto
333127,Marzo
333126,Marzo
296193,Agosto
329690,Agosto
334461,Agosto
390782,Abril
30858,Agosto
413430,Enero
218993,Noviembre
363841,Abril
87788,Marzo
347033,Julio
273856,Diciembre
350839,Julio
341106,Mayo
254323,Octubre
410537,Abril
394668,Noviembre
209103,Junio
388256,Mayo
401294,Octubre
329556,Marzo
129418,Septiembre
248513,Diciembre
414173,Abril
413765,Febrero
386501,Septiembre
384021,Febrero
320873,Febrero
192178,Noviembre
388273,Marzo
36046,Noviembre
14631,Octubre
32523,Noviembre
48382,Septiembre
321530,Enero
282996,Julio
406231,Agosto
220809,Octubre
79640,Octubre
196446,Mayo
414382,Octubre
279068,Enero
401650,Agosto
360205,Agosto
324786,Octubre
317903,Febrero
362430,Octubre
408546,Agosto
18825,Febrero
64109,Enero
133569,Junio
371449,Septiembre
414632,Febrero
178385,Enero
325428,Febrero
67255,Junio
78163,Julio
45554,Diciembre
178382,Junio
137381,Abril
406052,Septiembre
259719,Mayo
35698,Octubre
93891,Junio
164120,Septiembre
395479,Abril
88535,Enero
91088,Noviembre
334175,Septiembre
244971,Octubre
414827,Septiembre
250388,Julio
395925,Agosto
65839,Junio
127236,Septiembre
3479,Enero
10841,Marzo
321142,Enero
196469,Enero
56709,Octubre
77946,Julio
60085,Noviembre
43422,Enero
197725,Mayo
245003,Marzo
