id,title,release_year,vote_average,vote_count
168814,Will You Still Love Me Tomorrow?,2013,6.4,4.0
266279,Night World,1932,8.2,6.0
40946,Fixing Frank,2002,6.0,2.0
55424,Essaye-moi,2006,5.8,12.0
175331,Fratricide,2005,6.0,3.0
302699,Central Intelligence,2016,6.2,1699.0
72152,Aarakshan,2011,5.6,11.0
94798,Abhijan,1962,8.0,5.0
139582,Chakravyuh,2012,4.8,3.0
14751,Dasvidaniya,2008,7.0,6.0
53284,Do Dooni Chaar,2010,4.0,4.0
63006,Dum Maaro Dum,2011,5.4,7.0
379275,The Three Men of Melita Zganjer,1998,4.0,1.0
305309,Redemption Trail,2013,0.0,0.0
377462,O.J.: Made in America,2016,8.5,73.0
399747,"Mother, May I Sleep with Danger?",2016,5.4,15.0
89662,Curse of the Faceless Man,1958,5.3,6.0
216546,Ragin Cajun Redneck Gators,2013,3.3,11.0
86971,Miami Magma,2011,4.4,13.0
398535,Udta Punjab,2016,7.4,32.0
202244,Unaware,2013,4.8,5.0
68078,Broadway to Cheyenne,1932,0.0,0.0
266541,Parole Girl,1933,5.0,2.0
50125,AC/DC- Let There Be Rock,1980,7.9,10.0
400174,Roots,2016,7.3,13.0
324421,We are Twisted Fucking Sister!,2016,5.9,14.0
34216,The Drummer,2007,7.5,4.0
39048,The Locked Door,1929,5.8,2.0
57880,I Love Hong Kong,2011,5.9,6.0
115893,"The Life and Death of 9413, a Hollywood Extra",1928,5.4,9.0
101024,I Love Hong Kong 2012,2012,5.0,2.0
66834,Clock Cleaners,1937,7.4,13.0
67572,The Band Concert,1935,7.5,22.0
210910,Almost Human,2013,4.6,40.0
30948,Bloodmoon,1997,7.4,5.0
24921,Rise of the Gargoyles,2009,4.4,16.0
94811,Devil Dogs of the Air,1935,8.0,2.0
376263,How to Let Go of the World and Love All the Things Climate Can't Change,2016,4.0,2.0
35891,Mansquito,2005,4.8,8.0
95700,Sicario,1994,6.6,4.0
376237,Suited,2016,7.0,2.0
175171,Swing Fever,1943,0.0,0.0
178927,The Millionaire,1931,6.0,1.0
103668,"The Strange History of Don't Ask, Don't Tell",2011,0.0,0.0
285953,The Time of Your Life,1976,0.0,0.0
84831,Trenchcoat,1983,5.3,3.0
334670,Gayby Baby,2015,6.0,12.0
335430,Makeup Room,2015,0.0,0.0
57458,A Letter to Uncle Boonmee,2009,6.1,7.0
267192,Genius,2016,6.5,174.0
110490,Rags,2012,5.8,31.0
278935,Barrela: Escola de Crimes,1990,0.0,0.0
183855,The Asphalt Kiss,1981,6.4,4.0
48502,El Estudiante,2010,6.6,5.0
199883,Besame Mucho,1987,6.0,1.0
146905,Golden Mouth,1963,0.0,0.0
50489,Mais Uma Vez Amor,2005,0.0,0.0
377210,Fantastic Lies,2016,4.5,2.0
70461,IP5: The Island of Pachyderms,1992,6.1,5.0
355786,Thithi,2015,7.8,8.0
68309,The Wooden Horse,1950,6.8,7.0
267977,Beautiful Mystery,1983,5.5,2.0
401442,Internet Famous,2016,4.0,24.0
400605,Dead Rising: Endgame,2016,5.0,56.0
46548,Header,2006,5.8,4.0
70859,Wild Palms,1993,5.9,7.0
76474,Doc Martin,2001,5.6,9.0
377213,Te3n,2016,6.8,23.0
324668,Jason Bourne,2016,5.9,2386.0
278348,The Maid's Room,2014,4.8,4.0
289207,Catastrophe,1978,6.0,1.0
192097,Ghanchakkar,2013,4.9,14.0
53283,Khichdi: The Movie,2010,2.7,3.0
35687,"LSD: Love, Sex aur Dhokha",2010,6.6,9.0
54142,Mirch,2010,2.3,2.0
126318,Miss Lovely,2012,5.7,5.0
15975,Oye Lucky! Lucky Oye!,2008,7.1,18.0
56897,Phas Gaye Re Obama,2010,6.2,14.0
172817,Saheb Biwi Aur Gangster Returns,2013,6.6,6.0
323426,Shamitabh,2015,5.8,18.0
68256,Stanley Ka Dabba,2011,6.7,8.0
85043,Tere Naal Love Ho Gaya,2012,5.3,8.0
202984,When the Dragon Swallowed the Sun,2010,0.0,0.0
324820,The Snake Brothers,2015,7.3,3.0
337965,The Great Alone,2015,6.5,2.0
360606,Adventures in Babysitting,2016,7.1,71.0
92691,Without Memory,1996,6.0,2.0
98106,Spasms,1983,5.5,7.0
71503,Cries in the Night,1980,6.3,7.0
61689,Thirst,1979,4.9,14.0
79192,Apache Vengeance,1971,3.7,3.0
238124,The Plainsman,1966,0.0,0.0
197864,Hail! Mafia,1965,0.0,0.0
253337,The Winding Stream,2014,6.8,5.0
384450,Dead 7,2016,4.2,23.0
263945,Curious George: A Very Monkey Christmas,2009,7.0,1.0
40741,The Trail of Blood,1972,0.0,0.0
90351,Sympathy for the Underdog,1971,6.6,7.0
10458,Soundless,2004,6.5,9.0
60971,Underworld Beauty,1958,5.3,8.0
390592,Adult Life Skills,2016,6.3,18.0
274266,Time Again,2011,0.0,0.0
131737,St George's Day,2012,4.8,10.0
30787,Horror Hospital,1973,4.9,19.0
51066,Dope Mania,1987,4.5,3.0
14685,Swallows and Amazons,1974,7.1,6.0
312113,Black November,2012,6.4,4.0
355254,De Palma,2016,7.3,33.0
393562,Raman Raghav 2.0,2016,7.1,27.0
352179,Septembers of Shiraz,2015,5.7,26.0
392553,Minimalism: A Documentary About the Important Things,2015,6.7,53.0
338063,Drag Becomes Him,2015,8.0,1.0
258489,The Legend of Tarzan,2016,5.5,2488.0
316727,The Purge: Election Year,2016,6.1,1356.0
316023,Mike and Dave Need Wedding Dates,2016,5.9,901.0
278154,Ice Age: Collision Course,2016,5.6,1170.0
345911,Lights Out,2016,6.3,1174.0
294272,Pete's Dragon,2016,6.2,697.0
388191,Mythica: The Iron Crown,2016,5.9,14.0
328716,Detective K: Secret of the Lost Island,2015,7.5,6.0
333386,The Duel,2016,5.5,82.0
254575,Memory Run,1995,4.5,1.0
243752,No Stranger Than Love,2015,4.5,22.0
367197,Boom Bust Boom,2016,6.5,2.0
177869,Survive and Advance,2013,10.0,2.0
369776,Les Tuche 2: Le rêve américain,2016,5.7,239.0
40451,The Mutilator,1985,5.7,16.0
89904,The Demolitionist,1995,5.3,6.0
55035,The Hatter's Ghost,1982,5.8,8.0
12529,Boot Hill,1969,5.7,23.0
9031,I'm for the Hippopotamus,1979,6.2,104.0
259634,Big Man - A Policy for Hell,1988,0.0,0.0
46572,Big Man - An Unusual Insurance,1988,0.0,0.0
315439,The Throne,2015,6.7,17.0
302161,A Field Full of Secrets,2014,4.0,1.0
340611,Indignation,2016,6.8,69.0
337874,Goat,2016,5.3,50.0
267852,Black Mountain Side,2014,4.9,31.0
53010,La Chance de ma vie,2011,5.6,79.0
214209,Hide and Seek,2013,6.7,19.0
353571,Tallulah,2016,6.8,203.0
369228,Dobbiamo parlare,2015,5.6,17.0
367999,The Last Will Be the Last,2015,6.6,43.0
356758,First Light,2015,5.7,8.0
371942,Le nozze di Laura,2015,1.0,1.0
359156,Don't Be Bad,2015,7.8,181.0
359152,Storie sospese,2015,5.0,5.0
343173,The ReZort,2016,5.5,87.0
390512,The Phenom,2016,5.6,24.0
27123,The Trench,1999,5.6,12.0
332741,Palio,2015,7.9,9.0
359412,Marauders,2016,5.9,148.0
319352,The Birth of the Tramp,2013,7.0,5.0
317214,From A to B,2015,7.8,5.0
33201,Jeremiah,1998,5.4,9.0
340937,The Father's Love,2014,0.0,0.0
309882,Patterns of Evidence: The Exodus,2015,8.3,3.0
58430,Solomon,1997,6.3,6.0
230722,Steel Cold Winter,2013,6.6,6.0
369032,Carnage Park,2016,5.6,33.0
27243,Dragons: A Fantasy Made Real,2004,7.1,5.0
346641,The Nightmare,2015,6.3,26.0
324794,The Blue Hour,2015,6.6,10.0
372411,Absolutely Fabulous: The Movie,2016,5.3,86.0
53335,Candy Stripers,2006,4.1,7.0
273645,Manhole,2014,6.4,12.0
399106,Piper,2016,8.2,487.0
49341,Exhibit A,2007,5.1,11.0
269705,She's Beautiful When She's Angry,2014,7.8,14.0
324322,They Will Have to Kill Us First,2015,5.0,1.0
330068,Fastball,2016,7.0,15.0
209645,Pond Hockey,2008,0.0,0.0
274504,The Adderall Diaries,2016,5.1,47.0
196324,The Good Life,2008,7.0,4.0
341957,21 Days,2014,4.7,3.0
101206,Action in Arabia,1944,6.0,1.0
31265,Catalina Caper,1967,2.3,5.0
34875,The Pace That Kills,1935,2.8,4.0
395476,Cowboy Canteen,1944,0.0,0.0
357529,Cowboy Cavalier,1948,0.0,0.0
94176,Destry,1954,4.7,10.0
360283,Heart Like a Hand Grenade,2015,6.0,1.0
400121,The Antwerp Dolls,2015,5.5,4.0
49237,Fair Game,1986,5.8,9.0
398265,Traded,2016,4.8,17.0
52593,Home in Oklahoma,1946,0.0,0.0
35007,It Always Rains on Sunday,1947,6.8,7.0
120885,Judge Hardy and Son,1939,6.3,2.0
130134,Lafayette Escadrille,1958,5.0,1.0
17342,Night Train,2008,6.9,5.0
193284,Springtime in the Sierras,1947,4.0,1.0
184710,Quarantine L.A.,2013,4.0,11.0
380372,The Asylum,2013,3.7,3.0
83876,The Avenging Eagle,1978,6.4,5.0
102814,The Beach Boys: An American Band,1985,8.0,1.0
94544,The Bronze Buckaroo,1939,0.0,0.0
174150,The Desert Song,1943,6.0,1.0
262260,The Desert Song,1929,0.0,0.0
254664,The Journey,2014,7.7,3.0
137308,Sancharram,2004,5.3,3.0
156967,The Journey,1997,0.0,0.0
156954,Die Reise,1986,5.0,1.0
66780,The Journey,2001,5.3,2.0
137826,The Remarkable Mr. Pennypacker,1959,0.0,0.0
262829,W.A.R.: Women Against Rape,1987,4.0,1.0
108063,Atomic War Bride,1960,5.0,2.0
41294,¡Por mis... pistolas!,1968,5.0,3.0
45192,El profe,1971,5.5,4.0
64694,"No eres tú, soy yo",2010,5.8,13.0
70193,Hazard,2005,7.4,5.0
66062,Into a Dream,2005,6.0,2.0
211222,The Wildman of Kentucky: The Mystery of Panther Rock,2008,0.0,0.0
266874,Young Dragons: Kung Fu Kids II,1986,6.0,1.0
402877,Lifeline,2016,0.0,0.0
24678,Disney's American Legends,2001,6.3,2.0
337703,The Red Turtle,2016,7.6,241.0
228941,Au revoir l'été,2013,8.3,3.0
81633,Hospitalité,2010,6.3,3.0
110412,Symptoms,1974,5.8,9.0
394047,The Dog Lover,2016,5.3,6.0
378441,Notes on Blindness,2016,7.5,15.0
120121,La vida alrededor,1959,5.0,1.0
189696,Mickey Mouse in Vietnam,1968,5.1,7.0
196319,Escalation,1968,0.0,0.0
400411,Satanic,2016,4.0,102.0
376233,"Life, Animated",2016,7.9,49.0
364051,The Innocents,2016,7.1,87.0
349441,The Kind Words,2015,5.0,1.0
373479,Eat that Question: Frank Zappa in His Own Words,2016,8.3,3.0
373922,Three,2016,5.8,19.0
359641,Argentina,2015,3.3,2.0
357799,Presenting Princess Shaw,2016,6.7,3.0
119637,He Who Must Die,1957,4.5,5.0
354275,"Right Now, Wrong Then",2015,7.6,19.0
62675,Distracted,1970,5.8,18.0
384845,Fittest On Earth (The Story Of The 2015 Reebok CrossFit Games),2016,7.8,8.0
394499,Porta dos Fundos: Contrato Vitalício,2016,4.3,19.0
41004,El señor doctor,1965,5.6,4.0
145481,Don Quijote cabalga de nuevo,1973,5.2,3.0
82776,El ministro y yo,1977,6.0,1.0
41298,El patrullero 777,1978,7.0,2.0
45191,El barrendero,1982,6.5,5.0
18944,The Rolling Stones Rock and Roll Circus,1996,7.4,10.0
328387,Nerve,2016,7.1,2262.0
389425,Code of Honor,2016,4.1,17.0
95322,Moonfire,1973,0.0,0.0
46784,Rabbit's Moon,1971,7.0,10.0
46781,Puce Moment,1949,6.5,11.0
272720,You're Human Like the Rest of Them,1967,0.0,0.0
303497,Unfair!,1970,0.0,0.0
303484,Paradigm,1969,0.0,0.0
356862,On Reflection: B.S. Johnson on Dr. Samuel Johnson,1972,0.0,0.0
356864,Fat Man on a Beach,1973,6.5,1.0
118014,The Seashell and the Clergyman,1928,7.3,10.0
49037,Hellevator,2004,5.2,18.0
363676,Sully,2016,7.0,2106.0
371865,Slack Bay,2016,5.7,68.0
377287,The Son of Joseph,2016,6.5,4.0
361571,The Demons,2015,6.4,9.0
392817,The Student,2016,6.3,25.0
338189,It's Only the End of the World,2016,7.3,411.0
378813,Aloys,2016,7.7,15.0
118430,The Forbidden Dance,1990,2.9,7.0
101293,Skinheads,1989,2.0,2.0
31128,Final Justice,1985,1.3,6.0
76681,Wacko,1982,5.4,5.0
150273,The Return,1980,2.3,3.0
22020,Black Shampoo,1976,6.3,4.0
96129,The Bad Bunch,1973,6.5,2.0
275603,The Portal,2014,7.3,6.0
404022,Jim Jefferies: Freedumb,2016,7.8,26.0
385031,Dirty Lies,2016,6.7,3.0
154441,Till Luck Do Us Part,2012,6.4,51.0
93091,Crazy Eyes,2012,4.3,5.0
44510,The Grandmother,1970,7.2,32.0
376812,Sultan,2016,7.0,71.0
342213,La caliente niña Julietta,1981,0.0,0.0
148615,The Ordeal of Patty Hearst,1979,0.0,0.0
389180,The House of Light,1969,0.0,0.0
262542,51 Degrees North,2015,4.0,1.0
16909,Webmaster,1998,5.0,9.0
372297,Charlie,2015,7.4,10.0
126043,Cartola - Música Para os Olhos,2007,0.0,0.0
405621,The Miki Howard Story,2016,5.0,1.0
103396,The Devil Strikes at Night,1957,6.8,4.0
130957,The Sons of Great Bear,1966,5.0,1.0
54893,One Day Like Rain,2007,4.7,3.0
98644,Here,2011,6.3,9.0
393834,Goldstone,2016,6.4,21.0
366514,Up for Love,2016,6.0,199.0
63989,Irène,2002,6.9,6.0
328901,The Benefactor,2015,4.7,102.0
388862,Countdown,2016,5.0,18.0
263416,Dead Sea,2014,2.4,8.0
150871,"10,000 Black Men Named George",2002,0.0,0.0
316268,Lake Eerie,2016,3.4,28.0
293516,La nostra terra,2014,6.0,4.0
360249,The Last King,2016,5.2,47.0
28406,The Fury of the Wolf Man,1972,6.7,3.0
362765,The Sound and the Shadow,2014,0.0,0.0
368620,My Friend Rockefeller,2015,6.2,9.0
50186,Gypsies Are Found Near Heaven,1976,7.0,5.0
362876,Califórnia,2015,7.7,11.0
361249,Nil Battey Sannata,2016,6.8,8.0
4279,The Married Couple of the Year Two,1971,5.8,11.0
87081,Prince of Broadway,2008,6.7,3.0
324300,Rolling Papers,2015,6.3,3.0
15467,Kismat Konnection,2008,5.0,17.0
349086,Bitcoin: The End of Money as We Know It,2015,6.6,13.0
257026,The Irish Pub,2013,8.6,5.0
41278,Alice in Wonderland,1903,6.1,20.0
86320,Twenty Years Later,1984,7.0,3.0
86531,"You, Me and Him",2007,5.6,8.0
397278,Fender Bender,2016,5.0,33.0
67303,Tale About the Cat and the Moon,1997,7.0,3.0
68895,The King of the Kickboxers,1990,5.9,15.0
314837,The Emperor in August,2015,7.0,5.0
325789,The Infiltrator,2016,6.6,592.0
26351,Israel: Birth of a Nation,1995,4.0,1.0
308266,War Dogs,2016,6.8,1392.0
316003,After the Wall: A World United,2011,0.0,0.0
353216,Homme Less,2015,7.0,1.0
82664,Reality XL,2012,0.0,0.0
345054,Double Daddy,2015,4.9,8.0
400668,KidPoker,2015,7.0,4.0
133736,Electoral Dysfunction,2012,0.0,0.0
227859,The Book of Daniel,2013,6.0,5.0
299751,"Jia Zhangke, A Guy from Fenyang",2014,0.0,0.0
55344,Boys on the Run,2010,5.4,6.0
401387,Sunspring,2016,6.6,7.0
390880,Friday,2016,6.0,11.0
405388,Mono,2016,4.7,19.0
292277,Living in the Age of Airplanes,2015,7.3,3.0
61348,The Lost Valentine,2011,7.2,29.0
368596,Back in the Day,2016,2.8,97.0
347981,Winds,2013,4.8,2.0
331393,Undrafted,2016,7.2,10.0
31385,Zombie Nightmare,1987,3.5,19.0
376501,Outlaws and Angels,2016,5.3,29.0
373453,Brahman Naman,2016,5.8,10.0
351809,To Steal from a Thief,2016,6.1,103.0
365997,A Beautiful Planet,2016,6.3,12.0
382651,Helix,2015,4.9,10.0
356201,Collective Invention,2015,5.8,8.0
392885,Daniel Tosh: People Pleaser,2016,4.0,2.0
28073,Curse of the Crimson Altar,1968,5.2,12.0
175427,These Birds Walk,2013,8.5,4.0
237799,Un grand cri d'amour,1998,7.0,1.0
40585,We Will All Meet in Paradise,1977,6.5,10.0
318052,The Man in the Wall,2015,0.0,0.0
254251,Our RoboCop Remake,2014,6.6,7.0
98948,Abraham Lincoln vs. Zombies,2012,4.2,45.0
216043,The Iceman: Confessions of a Mafia Hitman,2001,7.3,8.0
88949,A Bullet for Sandoval,1969,0.0,0.0
76468,Adam,1983,0.0,1.0
54821,Adam,1992,6.0,5.0
215814,Forbidden Ground,2013,5.9,28.0
22750,The Blood of Jesus,1941,5.0,1.0
86254,Crash Landing,2006,4.7,7.0
43473,Dirty Gertie from Harlem U.S.A.,1946,5.0,1.0
90726,Hate for Hate,1967,0.0,0.0
139826,In Pursuit of Honor,1995,6.3,4.0
371738,Looking: The Movie,2016,7.1,70.0
166007,Love in the Rough,1930,0.0,1.0
110692,No More Excuses,1968,5.0,1.0
134435,Quantrill's Raiders,1958,4.5,2.0
17288,Rampage,1986,6.0,2.0
8383,Red Sun,1970,6.5,5.0
325240,Something for a Lonely Man,1968,6.5,2.0
112675,The Immortals,1974,7.5,2.0
46879,Films to Keep You Awake: Spectre,2006,5.6,9.0
162874,The Florodora Girl,1930,0.0,1.0
90164,The Green Inferno,1988,4.3,4.0
316491,Kiuleandra,1985,7.7,3.0
247354,Veiled Aristocrats,1932,0.0,0.0
260646,Victor Young Perez,2013,5.3,4.0
404829,Emma's Chance,2016,5.4,24.0
298028,The Prey,2016,0.0,1.0
397873,Cyborg X,2016,4.6,13.0
403232,Vigilante Diaries,2016,4.7,27.0
282024,The Iron Ivan,2014,6.2,14.0
42498,The Adversary,1970,7.7,5.0
257006,Encounters in the Deep,1979,0.0,0.0
367816,Ghostheads,2016,6.4,8.0
347647,Traders,2016,6.2,19.0
407036,On the Brain,2016,4.0,4.0
46658,Night of the Sharks,1989,3.0,1.0
225776,Can't You Hear the Wind Howl? The Life & Music of Robert Johnson,1998,7.5,1.0
76348,Us Two,1979,9.0,2.0
369033,Rebirth,2016,5.0,38.0
159201,Ozzie,2006,5.0,2.0
192868,The Sporting Club,1971,0.0,0.0
159942,An Episode in the Life of an Iron Picker,2013,7.3,7.0
356626,Black,2015,6.4,33.0
253343,Dear Eleanor,2016,6.2,25.0
247845,The Great Martian War 1913 - 1917,2013,6.5,4.0
332806,I Am Belfast,2016,7.5,4.0
376426,Tony Robbins: I Am Not Your Guru,2016,6.6,23.0
373348,Author: The JT LeRoy Story,2016,6.2,9.0
358430,The New Kid,2015,5.9,64.0
314635,Schmitke,2014,0.0,0.0
300949,The Man with the Carnation,1980,0.0,0.0
353163,The Mirage,2015,5.5,8.0
278247,Walt Before Mickey,2015,6.4,63.0
374052,The Love Witch,2016,5.9,73.0
382322,Batman: The Killing Joke,2016,6.2,485.0
125495,Le Mataf,1973,0.0,0.0
173689,Lights of New York,1928,5.7,3.0
138061,American Juggalo,2011,7.0,2.0
174354,Oxyana,2013,6.2,7.0
303856,The Presence,2014,3.9,15.0
190163,Old Ironsides,1926,5.0,1.0
156335,The Vanishing Legion,1931,0.0,0.0
79596,The Emperor's Nightingale,1949,4.0,2.0
50688,Isle of the Snake People,1971,1.8,2.0
77864,That Girl in Yellow Boots,2010,6.1,6.0
42591,The Bloody Judge,1970,6.4,5.0
12602,The Torture Chamber of Dr. Sadism,1967,6.3,12.0
42717,Circus of Fear,1966,5.1,7.0
185752,Albino,1976,4.0,2.0
109636,Once Upon a Spy,1980,5.5,6.0
165644,Nutcracker Fantasy,1979,8.0,1.0
101185,The Far Pavilions,1984,10.0,1.0
29924,Around the World in 80 Days,1989,6.2,21.0
387444,The Disputation,1986,0.0,0.0
79106,Sherlock Holmes: Incident at Victoria Falls,1992,5.3,3.0
108432,Sherlock Holmes and the Leading Lady,1991,3.5,4.0
35165,The Rainbow Thief,1990,5.5,7.0
165401,Honeymoon Academy,1990,8.0,1.0
18560,Soul Music,1997,6.7,6.0
24057,Wyrd Sisters,1997,5.7,5.0
73772,Greyfriars Bobby,2005,4.8,4.0
38622,Gormenghast,2000,6.6,9.0
183073,I tromboni di Fra' Diavolo,1962,5.0,1.0
76199,Hollow,2011,4.0,1.0
38494,The Mysterious Mr. Wong,1934,3.8,5.0
161796,The Whispering Shadow,1933,6.0,1.0
104185,Alien Tornado,2012,3.3,9.0
27144,The Dark Eyes of London,1939,5.8,3.0
26921,The Mystery of the Marie Celeste,1935,5.5,3.0
352694,Poison Berry in my Brain,2015,6.0,1.0
376659,Bad Moms,2016,6.3,1287.0
338766,Hell or High Water,2016,7.2,1304.0
310888,Southside with You,2016,5.7,80.0
373473,Little Men,2016,6.7,47.0
377587,Meet the Blacks,2016,4.5,64.0
48995,The Democratic Terrorist,1992,6.0,3.0
330070,Terra Formars,2016,4.8,18.0
390734,Kingsglaive: Final Fantasy XV,2016,6.8,201.0
383869,Back to Mom's,2016,5.6,153.0
46744,1812,1912,4.0,1.0
47535,U Be Dead,2009,0.0,0.0
388192,Siccîn 2,2015,6.0,2.0
404073,Ghost Team,2016,4.6,16.0
67617,O Quatrilho,1995,6.4,7.0
397365,Madaari,2016,7.9,11.0
208173,El río que nos lleva,1988,0.0,0.0
190326,Komunaris chibukhi,1929,0.0,0.0
140423,I Love You Rosa,1972,6.3,2.0
347642,Bite,2015,5.1,30.0
84275,The Dragon Lives Again,1977,10.0,1.0
393184,Clash,2016,7.9,14.0
62592,Revenge of the Bridesmaids,2010,6.1,85.0
140894,Tricked,2012,4.5,18.0
27154,Happy End,1999,6.2,9.0
207558,Color Adjustment,1992,0.0,0.0
63423,Protagonist,2007,8.0,1.0
300669,Don't Breathe,2016,6.7,1830.0
378570,The Pills - Sempre meglio che lavorare,2016,5.5,39.0
333846,Enclave,2015,7.1,9.0
340224,"Hello, My Name Is Frank",2014,0.0,0.0
288504,Bridge and Tunnel,2014,0.0,0.0
405653,The Death and Life of Otto Bloom,2016,10.0,1.0
403119,47 Meters Down,2017,5.1,548.0
380762,Trivisa,2016,7.0,16.0
370178,Scare Campaign,2016,6.2,36.0
340712,Gabo: The Creation of Gabriel Garcia Marquez,2015,7.0,1.0
391995,Hillary's America: The Secret History of the Democratic Party,2016,6.6,28.0
63859,Pufnstuf,1970,7.7,6.0
173385,My Best Friend,2001,6.0,6.0
113262,Guys and Dolls,2007,7.5,2.0
158741,In Celebration,1975,5.0,1.0
82929,In the Family,2011,7.4,7.0
4288,The Final Terror,1983,5.0,16.0
266036,Misunderstood,2014,6.0,14.0
60700,Sorry for the Disturbance,2008,5.0,4.0
407298,American Hostage,2016,10.0,1.0
353732,River,2016,6.4,17.0
388347,The Call Up,2016,4.8,56.0
365709,Berserker,2015,4.0,1.0
106618,A Day in the Death of Joe Egg,1972,5.6,5.0
123628,We Think the World of You,1988,8.0,3.0
120729,An Englishman Abroad,1983,6.0,1.0
198491,The Return of the Soldier,1982,6.3,2.0
154399,Hands Up!,1981,5.0,1.0
47034,The Cherry Orchard,1999,0.0,0.0
54583,Hollywood North,2004,0.0,0.0
368940,Robinson Crusoe,2016,5.8,85.0
118195,Grandma,1979,7.0,1.0
338079,Basta Poco,2015,4.3,3.0
334304,Belle and Sebastian: The Adventure Continues,2015,6.8,67.0
340119,Nomi e cognomi,2015,1.5,2.0
62009,Bimboland,1998,4.3,18.0
54107,"Splash, Too",1988,2.0,3.0
49855,End of the Line,1987,5.5,2.0
408140,Blood Moon,2016,0.0,0.0
369605,Sky Line,2015,6.0,1.0
378607,The House,2016,6.4,4.0
228496,Sx_Tape,2014,3.3,33.0
268893,VeggieTales: Where's God When I'm Scared,1993,6.0,3.0
261410,VeggieTales: God Wants Me to Forgive Them!?!,1994,4.0,2.0
273318,"VeggieTales: Rack, Shack & Benny",1995,6.7,3.0
273122,VeggieTales: Are You My Neighbor?,1995,1.0,1.0
273127,VeggieTales: Dave and the Giant Pickle,1996,1.3,2.0
314580,VeggieTales: Very Silly Songs,1997,7.5,1.0
261409,VeggieTales: Josh and the Big Wall,1997,5.5,2.0
273312,VeggieTales: Madame Blueberry,1998,4.3,3.0
314601,VeggieTales: The End of Silliness? More Really Silly Songs!,1998,0.0,0.0
273296,VeggieTales: Esther...The Girl Who Became Queen,2000,4.7,3.0
273302,VeggieTales: King George and the Ducky,2000,4.5,2.0
273310,"VeggieTales: Lyle, the Kindly Viking",2001,1.0,1.0
275136,VeggieTales: The Ultimate Silly Song Countdown,2001,4.2,3.0
273578,VeggieTales: The Ballad of Little Joe,2003,3.8,3.0
273309,VeggieTales: Lord of the Beans,2005,5.0,3.0
273315,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush,2005,3.9,4.0
273149,VeggieTales: Duke and the Great Pie War,2005,2.0,1.0
275065,VeggieTales: LarryBoy & The Bad Apple,2006,3.0,2.0
275130,VeggieTales: Sheerluck Holmes and the Golden Ruler,2006,3.0,2.0
275074,VeggieTales: The Wonderful Wizard of Ha's,2007,2.0,1.0
273205,VeggieTales: Tomato Sawyer & Huckleberry Larry's Big River Rescue,2008,1.0,1.0
335509,Below the Sea,1933,0.0,0.0
314420,Body,2015,5.0,16.0
293093,Dark Haul,2014,4.6,6.0
180691,David Bowie & the Story of Ziggy Stardust,2012,6.7,5.0
20846,Dim Sum Funeral,2008,5.0,4.0
43035,Heller in Pink Tights,1960,5.8,6.0
390584,King Cobra,2016,5.9,118.0
358615,Pirates of the Prairie,1942,0.0,0.0
112699,Street Angel,1937,5.0,1.0
86360,Sunnyside Up,1929,10.0,1.0
282040,The Alamo: Thirteen Days to Glory,1987,5.3,3.0
32091,The Touch,2002,5.9,12.0
396395,The Wedding March,2016,4.3,3.0
40717,Three Faces West,1940,5.6,5.0
230058,Tumbledown,2013,5.0,2.0
168541,Twilight Time,1982,0.0,0.0
246381,Why Did I Get Married? The Play,2006,5.5,2.0
168552,Youth,2013,5.8,4.0
199916,Whitey,1980,6.9,4.0
324277,Jaco,2014,7.2,7.0
390989,Sharknado 4: The 4th Awakens,2016,4.3,88.0
382079,Donald Trump's The Art of the Deal: The Movie,2016,5.7,29.0
376660,The Edge of Seventeen,2016,7.3,952.0
407789,Clinton Cash,2016,7.7,9.0
50497,When the Lights Went Out,2012,5.8,49.0
256885,Symphony No. 42,2014,7.4,7.0
268666,Hafu,2013,0.0,0.0
393367,Poi E: The Story of Our Song,2016,0.0,0.0
302323,Manhattan Romance,2015,5.3,10.0
403130,Intruder,2016,3.9,9.0
82942,'Master Harold'... and the Boys,1985,6.3,3.0
21452,Detective Conan: The Fourteenth Target,1998,7.5,30.0
28808,Detective Conan: The Last Wizard of the Century,1999,7.2,31.0
159550,The Last Brickmaker in America,2001,7.0,1.0
404567,Tibetana,1969,0.0,0.0
79163,95 Miles to Go,2006,0.0,0.0
309579,Prince Among Slaves,2008,0.0,0.0
351339,Anthropoid,2016,6.9,251.0
309886,Blood Father,2016,6.2,525.0
352695,Joshy,2016,5.4,38.0
366656,Snowtime!,2015,5.4,21.0
394632,Free to Run,2016,8.2,6.0
337674,Elle,2016,6.6,498.0
299780,Dough,2015,5.0,20.0
254679,The Little House,2014,6.7,15.0
397520,Anne of Green Gables,2016,6.0,13.0
399894,Daylight's End,2016,5.3,37.0
391477,The Mobfathers,2016,6.0,11.0
64133,The Lorry,1977,5.0,3.0
149026,T.R. Baskin,1971,6.0,2.0
258945,Anything Can Happen,1995,4.5,2.0
241396,Medusa,1998,6.0,1.0
56531,The Life and Death of a Porno Gang,2009,6.5,16.0
150084,Mr. Blue Sky: The Story of Jeff Lynne & ELO,2012,7.3,7.0
292298,Meeting David Wilson,2010,7.0,1.0
94502,Starship,1984,5.5,4.0
50461,Liar Game: The Final Stage,2010,7.4,7.0
166610,The Ducktators,1942,5.5,6.0
329024,TransFatty Lives,2015,5.0,1.0
