id,day_week_spa
114377,sábado
143169,lunes
291290,viernes
306464,domingo
352197,miércoles
174611,lunes
63880,martes
104515,jueves
34792,martes
339274,viernes
191850,viernes
94251,viernes
76084,viernes
232034,sábado
43524,lunes
31770,viernes
42298,viernes
24647,sábado
336691,martes
368330,jueves
80775,jueves
72903,jueves
36520,miércoles
333696,miércoles
77861,miércoles
84520,viernes
355020,viernes
205749,viernes
159897,jueves
96882,domingo
32571,viernes
33315,viernes
194079,viernes
16464,lunes
33316,miércoles
315946,miércoles
105885,jueves
353464,lunes
70690,jueves
68797,lunes
104852,viernes
249914,martes
284288,viernes
184002,miércoles
123623,jueves
14074,viernes
64508,sábado
100468,viernes
29539,jueves
49722,viernes
42809,sábado
341895,viernes
48845,jueves
345575,domingo
103947,jueves
79825,viernes
292177,sábado
349158,sábado
171277,viernes
369165,viernes
105098,sábado
158079,jueves
203888,jueves
112503,viernes
98085,jueves
79426,martes
78546,viernes
29607,martes
130754,viernes
336884,viernes
339751,viernes
295748,jueves
34666,viernes
299687,jueves
16047,viernes
51210,martes
129577,viernes
90092,martes
93708,lunes
39979,jueves
68863,sábado
130322,martes
24971,sábado
64739,martes
69152,viernes
42764,viernes
73740,viernes
22359,martes
143936,viernes
213755,domingo
364067,viernes
312100,martes
73901,lunes
321666,viernes
307103,miércoles
326874,miércoles
103012,domingo
255869,jueves
56255,viernes
354625,jueves
75393,martes
293082,domingo
341744,viernes
17007,domingo
26571,jueves
353311,jueves
134743,martes
317953,martes
43783,viernes
36361,miércoles
184440,martes
128899,jueves
202727,sábado
36789,viernes
111570,sábado
298026,viernes
214758,martes
161076,domingo
16422,viernes
272255,domingo
285908,jueves
254918,viernes
358980,viernes
13591,lunes
345637,miércoles
336882,viernes
333555,jueves
315868,jueves
256546,viernes
105085,martes
279179,viernes
61535,miércoles
256375,sábado
79435,miércoles
334028,sábado
152539,domingo
58384,jueves
68437,viernes
325039,jueves
16079,viernes
258147,jueves
297859,jueves
289174,sábado
215740,jueves
24563,domingo
361042,sábado
32206,miércoles
172721,viernes
149722,domingo
353257,lunes
302666,miércoles
246594,martes
340275,viernes
197599,sábado
10124,domingo
221801,viernes
348150,sábado
71744,viernes
216983,viernes
331836,miércoles
291868,jueves
4540,miércoles
53385,jueves
30982,lunes
370524,domingo
15701,lunes
45438,viernes
42649,lunes
196253,miércoles
327016,miércoles
33318,jueves
277069,viernes
23150,sábado
23151,sábado
23153,sábado
23166,sábado
23167,sábado
366548,martes
351694,viernes
260928,sábado
300693,sábado
218275,viernes
15706,jueves
301816,sábado
338438,viernes
107100,sábado
81409,domingo
74082,martes
106155,sábado
96460,miércoles
324194,martes
295389,jueves
103122,sábado
29395,sábado
323656,viernes
285959,jueves
33923,lunes
44001,sábado
27034,viernes
49502,miércoles
320853,viernes
136793,viernes
354072,jueves
339562,jueves
78570,viernes
318846,viernes
321621,viernes
9048,jueves
333088,martes
340816,viernes
85304,martes
342831,viernes
25041,lunes
333968,viernes
17223,miércoles
72246,sábado
248706,domingo
347969,viernes
166178,lunes
338930,jueves
332827,viernes
120149,jueves
68982,lunes
347497,martes
367735,viernes
247777,viernes
246355,miércoles
299579,sábado
371818,jueves
185744,sábado
48009,miércoles
367551,viernes
324291,domingo
137366,miércoles
264397,sábado
143546,jueves
107235,jueves
160564,martes
332179,lunes
363683,martes
339145,sábado
312452,domingo
105157,viernes
297789,miércoles
237584,sábado
299511,miércoles
195867,domingo
203066,domingo
179375,viernes
84186,viernes
291146,martes
56685,jueves
207936,sábado
267094,domingo
156135,sábado
78101,miércoles
163706,jueves
73954,jueves
182843,martes
162056,miércoles
93064,lunes
150958,miércoles
27009,martes
30922,domingo
25568,sábado
6884,miércoles
22162,jueves
46431,martes
98456,viernes
31377,martes
26736,viernes
172760,miércoles
23205,sábado
242093,jueves
186121,jueves
19446,viernes
116733,viernes
258435,sábado
214215,miércoles
129455,martes
44142,viernes
220916,viernes
279570,martes
122326,martes
262165,lunes
47680,sábado
100215,sábado
31525,viernes
299145,viernes
225283,viernes
160128,miércoles
82743,viernes
111662,miércoles
77910,martes
98525,jueves
270926,miércoles
59426,miércoles
62684,domingo
76808,jueves
31557,lunes
30059,viernes
256314,jueves
334376,sábado
285020,miércoles
64655,viernes
371507,miércoles
138735,miércoles
71482,viernes
326425,viernes
180929,miércoles
105153,viernes
299165,viernes
303867,martes
103502,miércoles
28138,miércoles
329833,sábado
24712,miércoles
24713,martes
267048,lunes
368239,miércoles
68419,viernes
250096,viernes
195752,sábado
79236,jueves
179308,martes
142635,domingo
245739,jueves
331351,martes
283596,viernes
193309,viernes
17306,lunes
338614,sábado
359983,domingo
135799,sábado
57440,sábado
32517,miércoles
47647,martes
150677,martes
139238,domingo
270646,sábado
157239,martes
52776,jueves
29960,domingo
357681,miércoles
259694,jueves
105952,viernes
361025,domingo
271433,jueves
348689,jueves
302797,viernes
347944,martes
1877,lunes
291537,viernes
372631,martes
201223,viernes
319152,lunes
26702,martes
359746,sábado
323149,domingo
253286,viernes
185497,lunes
341045,jueves
89645,sábado
279690,martes
249567,viernes
178314,viernes
74057,miércoles
47240,lunes
104194,viernes
104171,viernes
87953,jueves
159862,martes
66759,viernes
75808,viernes
79781,viernes
9287,viernes
34421,viernes
108228,jueves
323968,domingo
120172,domingo
177112,viernes
36748,viernes
229056,domingo
42195,viernes
284460,viernes
168112,viernes
126947,viernes
67927,jueves
30452,domingo
356482,viernes
360551,jueves
359460,jueves
69985,jueves
268854,viernes
312993,viernes
52116,jueves
80041,sábado
13755,domingo
140733,jueves
346472,jueves
30644,jueves
131897,jueves
282069,sábado
282070,sábado
373541,miércoles
252028,miércoles
299585,sábado
36771,viernes
55254,viernes
62900,viernes
55776,viernes
62898,viernes
62896,viernes
62897,viernes
62894,viernes
145912,miércoles
36772,viernes
55558,viernes
36767,viernes
36766,viernes
36765,viernes
322270,martes
40836,domingo
351819,jueves
58074,viernes
56975,viernes
56068,jueves
66177,domingo
94641,domingo
53834,miércoles
44099,lunes
84085,viernes
177790,viernes
373481,lunes
143437,jueves
26028,jueves
26360,jueves
139230,lunes
140595,martes
22305,jueves
273085,domingo
63011,martes
63160,viernes
20363,jueves
83728,viernes
55534,domingo
125464,domingo
358532,domingo
340666,viernes
339339,sábado
339888,jueves
359204,martes
149232,viernes
237710,sábado
345139,miércoles
356483,viernes
356486,viernes
274167,viernes
266294,viernes
169382,lunes
46914,jueves
310972,domingo
363486,sábado
348634,martes
363484,domingo
363482,miércoles
328848,sábado
343284,sábado
361751,domingo
362886,domingo
360604,sábado
363476,domingo
363478,sábado
363479,domingo
363480,domingo
363483,jueves
360603,viernes
366630,domingo
366631,sábado
366018,sábado
79720,sábado
336681,jueves
140300,sábado
16308,sábado
16157,sábado
154738,sábado
45528,martes
21442,viernes
319089,viernes
62691,sábado
79280,miércoles
281524,viernes
72443,sábado
58550,sábado
95164,martes
160297,martes
58551,sábado
72592,sábado
64882,miércoles
61888,sábado
142499,sábado
63465,martes
85377,sábado
41835,martes
100923,sábado
138853,sábado
38000,jueves
45079,miércoles
72505,viernes
286007,sábado
56232,sábado
67560,sábado
108646,viernes
64228,domingo
41198,lunes
80618,martes
114661,viernes
32695,viernes
313676,sábado
38011,jueves
116488,jueves
314283,domingo
26381,martes
206155,martes
49704,jueves
47331,viernes
159230,jueves
138665,jueves
171587,miércoles
189151,viernes
169068,jueves
92499,jueves
232420,sábado
212640,jueves
311093,sábado
13739,sábado
260583,domingo
343702,miércoles
31127,jueves
40800,miércoles
62768,miércoles
70702,viernes
372981,sábado
320587,sábado
106222,viernes
200998,martes
73526,jueves
26537,sábado
242551,martes
128070,miércoles
323929,viernes
45166,sábado
60481,sábado
229005,sábado
82036,viernes
43788,sábado
43823,viernes
102051,viernes
364833,jueves
50542,miércoles
24426,miércoles
40246,domingo
141976,domingo
299578,domingo
239180,sábado
352209,sábado
350849,viernes
141476,miércoles
373976,miércoles
344041,lunes
220488,martes
291348,viernes
335205,viernes
76354,martes
37715,sábado
70712,viernes
161482,lunes
362045,viernes
278706,jueves
96985,lunes
256687,domingo
350845,jueves
191731,viernes
43020,viernes
127642,sábado
315319,viernes
298722,jueves
370835,viernes
61464,miércoles
60116,miércoles
278122,martes
299143,viernes
113936,sábado
166888,martes
339934,sábado
60895,domingo
316179,jueves
217250,domingo
373977,lunes
254736,miércoles
91067,lunes
128230,miércoles
347201,viernes
66772,viernes
253258,domingo
326415,sábado
89751,viernes
26550,miércoles
20360,martes
373357,martes
342927,lunes
68507,viernes
272426,martes
357940,miércoles
41032,lunes
292523,martes
28997,viernes
73976,viernes
37817,viernes
82745,viernes
85389,viernes
73919,viernes
69846,miércoles
55138,lunes
300601,viernes
100274,lunes
372821,sábado
145711,lunes
107257,viernes
267319,martes
317442,sábado
98440,martes
98438,martes
98439,miércoles
261157,martes
79708,sábado
114018,viernes
267955,viernes
352200,miércoles
366566,miércoles
337075,martes
309811,miércoles
281291,viernes
362154,miércoles
16632,viernes
20969,miércoles
16147,viernes
214129,miércoles
140054,sábado
129745,sábado
252981,miércoles
63064,domingo
81560,viernes
41186,miércoles
279998,lunes
36185,domingo
9375,miércoles
36164,martes
53514,jueves
40119,viernes
292264,sábado
118451,miércoles
54225,jueves
40121,sábado
119273,viernes
39493,sábado
99188,sábado
252067,miércoles
52870,sábado
201386,martes
110713,sábado
341517,viernes
282879,lunes
315534,viernes
339944,viernes
40241,lunes
58431,jueves
31078,domingo
58887,viernes
172767,jueves
89145,domingo
151911,viernes
163890,lunes
95134,sábado
99729,sábado
181426,martes
44459,domingo
153717,viernes
289673,sábado
337208,martes
262234,domingo
302026,viernes
182035,jueves
102288,miércoles
121197,jueves
272095,jueves
211354,martes
49172,viernes
83880,jueves
38920,jueves
26199,viernes
175822,jueves
21167,miércoles
66068,domingo
84479,miércoles
20226,miércoles
132561,miércoles
44751,miércoles
68360,miércoles
68444,jueves
276608,miércoles
12135,miércoles
76202,miércoles
61935,miércoles
17486,miércoles
69740,miércoles
123005,miércoles
47587,jueves
42748,miércoles
60775,miércoles
22034,miércoles
150041,martes
66066,miércoles
263582,sábado
80469,miércoles
56950,miércoles
299856,jueves
20388,miércoles
24524,viernes
17902,domingo
53103,miércoles
80153,miércoles
210320,sábado
209414,miércoles
139270,miércoles
10509,miércoles
52738,miércoles
22454,miércoles
141145,miércoles
73628,miércoles
86482,lunes
164366,lunes
94630,miércoles
280437,viernes
287344,jueves
374698,miércoles
218238,viernes
73222,miércoles
142085,sábado
75578,jueves
52260,jueves
15994,miércoles
36712,miércoles
182545,martes
35639,miércoles
63044,viernes
74436,jueves
255647,miércoles
54832,miércoles
111480,viernes
44478,sábado
215908,lunes
122619,viernes
48848,sábado
27548,viernes
211220,sábado
324930,martes
374416,viernes
65777,jueves
39288,martes
4459,viernes
80082,martes
152393,domingo
110457,martes
178189,miércoles
325712,domingo
317198,viernes
84105,viernes
286987,domingo
271954,viernes
54330,miércoles
129119,viernes
328480,sábado
284250,miércoles
82655,lunes
325134,viernes
159109,lunes
354216,viernes
376358,viernes
174751,viernes
45098,miércoles
57718,viernes
132873,jueves
333360,viernes
370665,viernes
333596,jueves
331190,jueves
299553,viernes
360055,domingo
336313,viernes
296244,jueves
256959,sábado
127363,jueves
28859,lunes
168379,martes
329440,jueves
41518,jueves
277934,viernes
141901,viernes
94555,jueves
46494,martes
50669,sábado
242354,viernes
39436,viernes
277968,jueves
127894,miércoles
37460,viernes
26379,viernes
27621,viernes
102632,viernes
279973,domingo
210408,viernes
291157,viernes
275269,jueves
283589,jueves
258100,viernes
30117,lunes
86068,viernes
313628,jueves
138038,viernes
43856,jueves
118026,viernes
284050,viernes
105991,miércoles
287497,jueves
320420,domingo
77194,sábado
77855,jueves
48661,sábado
204755,sábado
16075,domingo
74842,sábado
122198,sábado
173928,jueves
24154,sábado
59297,miércoles
254277,sábado
321191,miércoles
349176,sábado
374883,jueves
350554,viernes
325173,viernes
118236,lunes
124122,viernes
49719,miércoles
198667,sábado
197053,martes
113700,jueves
83119,jueves
16912,martes
225834,martes
86942,sábado
74884,jueves
60181,miércoles
143355,martes
29982,jueves
360626,martes
215408,viernes
362703,viernes
289190,jueves
54657,viernes
347767,jueves
57393,viernes
67339,jueves
253353,viernes
32643,sábado
31237,miércoles
342502,viernes
55949,sábado
222932,martes
103851,sábado
243442,jueves
196398,viernes
267310,domingo
256735,sábado
5953,jueves
266249,domingo
354105,domingo
258384,martes
259325,jueves
61046,sábado
159849,viernes
193321,martes
371759,viernes
288463,martes
115547,lunes
333675,viernes
272548,sábado
140229,jueves
361671,domingo
245697,miércoles
294825,viernes
61662,domingo
31343,lunes
150049,martes
13713,miércoles
347155,domingo
38883,domingo
322317,miércoles
236570,miércoles
84782,jueves
277631,domingo
329407,martes
135307,miércoles
212753,viernes
358238,viernes
376823,miércoles
303665,jueves
104041,viernes
86232,sábado
139712,sábado
106739,jueves
372113,jueves
150054,lunes
321974,miércoles
80970,jueves
253150,miércoles
137333,sábado
371492,miércoles
340401,jueves
273167,lunes
71445,jueves
293006,miércoles
377206,martes
249926,lunes
72054,jueves
86987,viernes
89877,jueves
270724,viernes
286687,jueves
76764,jueves
151687,martes
279006,domingo
284467,miércoles
180813,miércoles
356994,sábado
198890,miércoles
315880,jueves
340176,sábado
361854,jueves
173056,jueves
23382,lunes
286697,viernes
85696,sábado
92189,domingo
220075,jueves
53766,viernes
130275,martes
124527,viernes
155336,viernes
85611,viernes
3025,lunes
76817,viernes
187442,jueves
345875,viernes
279997,lunes
85032,sábado
313985,domingo
68184,viernes
40768,jueves
253304,martes
79997,viernes
50526,jueves
77600,domingo
79516,martes
360627,lunes
36620,martes
26314,viernes
176535,viernes
74921,viernes
153266,sábado
78326,viernes
58553,viernes
36626,sábado
31855,lunes
13274,martes
16907,sábado
209385,jueves
36377,viernes
144942,lunes
176037,viernes
329550,viernes
38941,viernes
282768,sábado
90909,martes
93862,jueves
152388,domingo
85434,viernes
169009,lunes
285011,lunes
110372,lunes
48431,miércoles
108246,viernes
133255,miércoles
63654,viernes
71918,jueves
106495,sábado
54242,jueves
190183,domingo
165462,lunes
156981,sábado
193439,domingo
257907,viernes
267483,viernes
284514,viernes
351145,viernes
38057,viernes
113843,jueves
218221,martes
339790,sábado
126423,martes
322400,miércoles
153444,viernes
184819,martes
84248,sábado
42690,viernes
115162,miércoles
5067,martes
84035,miércoles
76777,viernes
76775,viernes
76772,viernes
147360,viernes
4709,miércoles
68754,miércoles
43462,miércoles
46184,viernes
116712,viernes
64418,jueves
92254,viernes
169479,jueves
105549,viernes
47612,jueves
92413,jueves
214600,viernes
348678,viernes
238985,domingo
55873,martes
163312,martes
352024,jueves
67018,miércoles
24041,jueves
134409,domingo
334878,miércoles
173080,viernes
46695,martes
84951,domingo
57845,miércoles
79500,miércoles
47360,viernes
47363,sábado
28920,domingo
359807,jueves
56589,miércoles
259835,viernes
373355,viernes
373451,sábado
326094,viernes
276905,jueves
323675,jueves
312669,miércoles
377565,jueves
53301,viernes
47367,lunes
59264,viernes
27069,sábado
366924,martes
27748,domingo
256102,miércoles
85268,viernes
320005,martes
211845,domingo
136716,lunes
204269,viernes
79911,lunes
309968,viernes
276898,viernes
217587,domingo
158431,martes
46442,jueves
53290,martes
187633,lunes
211139,sábado
95838,domingo
274817,sábado
3692,jueves
73477,viernes
112570,miércoles
56083,jueves
43036,martes
67083,martes
87943,sábado
162505,domingo
63318,miércoles
85729,martes
255396,miércoles
319888,viernes
375290,viernes
376047,viernes
145373,domingo
145379,sábado
74197,miércoles
149691,viernes
150708,sábado
222619,miércoles
26703,jueves
264036,jueves
104081,jueves
64462,jueves
65795,viernes
161024,jueves
35411,viernes
109690,viernes
222030,domingo
42107,sábado
331962,viernes
27428,jueves
273973,jueves
301729,viernes
224885,viernes
165718,miércoles
329805,miércoles
83617,jueves
276883,jueves
320181,martes
283710,sábado
29351,lunes
255575,domingo
127468,jueves
291154,viernes
261815,jueves
44554,sábado
273899,viernes
337029,viernes
345235,viernes
336807,miércoles
70412,sábado
38268,sábado
35021,viernes
301744,martes
97666,martes
220029,miércoles
157293,jueves
187737,viernes
220176,miércoles
377136,miércoles
156220,jueves
67198,sábado
333387,viernes
362057,viernes
353378,jueves
300792,sábado
348069,jueves
40700,sábado
323435,sábado
360030,viernes
378092,martes
378263,martes
291851,lunes
50938,jueves
117316,miércoles
352156,martes
38677,miércoles
25366,jueves
340243,jueves
139777,domingo
378350,viernes
281968,viernes
333658,domingo
224243,viernes
321258,viernes
343795,viernes
119586,sábado
339547,viernes
285697,miércoles
138022,miércoles
270357,viernes
340255,lunes
48242,sábado
29695,sábado
217471,domingo
87737,viernes
44563,sábado
268350,miércoles
334146,jueves
346170,jueves
72790,martes
279096,miércoles
145385,domingo
111561,jueves
155556,domingo
275477,viernes
243794,domingo
335778,viernes
15391,viernes
83001,miércoles
373472,lunes
329004,miércoles
76851,jueves
235450,viernes
58500,jueves
376530,miércoles
365065,jueves
67844,sábado
334918,miércoles
345775,jueves
114284,miércoles
116306,domingo
93521,martes
63505,miércoles
170934,domingo
96715,domingo
340357,miércoles
169721,sábado
364116,jueves
197785,jueves
291870,jueves
84728,jueves
379297,sábado
21266,lunes
137533,domingo
214105,miércoles
364427,jueves
333377,sábado
1998,sábado
68555,miércoles
50124,miércoles
77294,martes
159514,jueves
335051,jueves
320302,jueves
300673,lunes
18874,viernes
347495,miércoles
171902,jueves
11089,jueves
301325,viernes
367536,sábado
270397,miércoles
374142,viernes
315055,viernes
42588,miércoles
10626,miércoles
376681,viernes
53074,jueves
136296,lunes
47717,lunes
58396,jueves
344277,viernes
63766,viernes
83831,miércoles
265531,domingo
350505,sábado
41924,viernes
210609,martes
253020,viernes
360799,jueves
48180,domingo
35025,martes
201643,martes
169634,jueves
39253,miércoles
62738,jueves
293122,miércoles
40356,sábado
317723,viernes
122052,sábado
334531,viernes
116714,jueves
248268,viernes
339408,viernes
174369,viernes
18174,martes
96828,viernes
337960,jueves
46821,jueves
380841,viernes
12831,martes
191465,viernes
380864,lunes
22316,viernes
46430,viernes
166253,lunes
20916,viernes
142631,jueves
210068,viernes
232795,jueves
39837,lunes
82575,viernes
64880,viernes
362100,lunes
305819,viernes
25801,viernes
215797,viernes
205221,sábado
356057,miércoles
266038,miércoles
135713,viernes
43735,viernes
298986,jueves
333888,jueves
332709,jueves
18230,domingo
44566,viernes
351072,lunes
277528,domingo
296096,jueves
378385,miércoles
336669,lunes
372315,viernes
338803,jueves
324289,viernes
280617,miércoles
135097,jueves
170292,miércoles
348089,domingo
250902,jueves
63378,viernes
55283,viernes
336663,miércoles
17720,jueves
335031,jueves
42526,viernes
76200,miércoles
346651,viernes
316000,domingo
263341,jueves
146198,viernes
205584,jueves
336808,lunes
376869,viernes
323677,viernes
367493,viernes
296879,viernes
333371,jueves
267860,miércoles
269149,jueves
279641,viernes
258363,domingo
318850,jueves
378200,viernes
267193,miércoles
287284,viernes
361263,domingo
367513,lunes
380565,martes
20051,viernes
24569,viernes
17276,sábado
24571,viernes
60867,viernes
262199,lunes
19297,viernes
312804,viernes
19252,viernes
36718,miércoles
29114,miércoles
56418,miércoles
62717,viernes
202140,jueves
324978,domingo
200548,viernes
206292,martes
24654,viernes
51309,miércoles
169798,sábado
98048,lunes
209251,viernes
73565,sábado
348674,jueves
164443,sábado
61314,viernes
282084,viernes
342381,lunes
92060,viernes
37793,jueves
273509,martes
255278,martes
368835,sábado
331745,sábado
286595,domingo
371007,sábado
36092,jueves
365187,miércoles
360387,lunes
366249,miércoles
78340,miércoles
257081,viernes
228647,lunes
87612,jueves
125414,martes
168228,viernes
184260,lunes
361183,miércoles
285307,jueves
287170,jueves
97350,viernes
254800,miércoles
371003,sábado
373314,viernes
377853,miércoles
37839,domingo
56943,sábado
108476,jueves
159006,viernes
343043,viernes
352162,jueves
102707,lunes
73791,viernes
381353,miércoles
329809,miércoles
358403,miércoles
336199,domingo
337107,miércoles
315865,jueves
352025,miércoles
329682,miércoles
330348,jueves
342281,miércoles
341392,jueves
24570,domingo
355264,miércoles
367215,jueves
299824,viernes
76282,lunes
44637,jueves
86186,lunes
84865,viernes
359154,jueves
33842,miércoles
82157,martes
124480,viernes
157447,sábado
110395,viernes
43292,viernes
211317,domingo
278514,miércoles
100669,martes
257450,jueves
165404,viernes
49518,martes
166258,viernes
59372,viernes
117142,viernes
97437,viernes
83902,jueves
134841,viernes
78827,viernes
20731,viernes
159436,viernes
277751,viernes
20656,viernes
35907,viernes
19293,viernes
341050,jueves
354251,jueves
324803,sábado
363264,jueves
333350,jueves
257454,lunes
29212,viernes
56309,martes
127688,martes
93193,martes
128866,martes
161374,miércoles
18044,sábado
4289,martes
28346,lunes
90030,miércoles
253282,domingo
307318,sábado
60389,viernes
329063,jueves
49991,viernes
28509,viernes
109174,domingo
44548,martes
44184,martes
69075,sábado
29889,martes
67320,martes
86495,viernes
151062,miércoles
27674,martes
370168,domingo
58769,sábado
125087,jueves
74942,sábado
31907,sábado
288186,domingo
374618,sábado
71120,viernes
57568,martes
47655,viernes
85512,viernes
27941,lunes
28686,domingo
44385,jueves
96334,viernes
60825,jueves
298584,viernes
306547,jueves
379998,miércoles
190269,sábado
237433,lunes
63142,viernes
308409,jueves
379335,viernes
89816,domingo
278051,jueves
57144,martes
46426,miércoles
68720,miércoles
351365,lunes
105465,miércoles
67908,viernes
74558,miércoles
286940,martes
139820,domingo
67740,miércoles
82028,miércoles
354857,martes
65707,miércoles
82094,lunes
367492,viernes
100275,domingo
73800,jueves
365222,sábado
41188,viernes
118408,sábado
60604,lunes
44850,miércoles
67327,jueves
23529,martes
54769,jueves
20221,jueves
114922,sábado
182219,miércoles
81666,sábado
290365,sábado
46258,jueves
225244,lunes
253395,viernes
82153,lunes
77585,sábado
180363,viernes
203547,domingo
248543,viernes
56992,viernes
36301,sábado
60498,viernes
50934,miércoles
126219,viernes
202172,martes
278771,domingo
353609,martes
208431,miércoles
331354,jueves
9321,jueves
183176,jueves
228204,miércoles
257614,lunes
340881,sábado
382951,lunes
216529,viernes
107587,viernes
59944,sábado
363185,viernes
150025,lunes
74831,domingo
148184,viernes
30909,martes
114354,jueves
112631,lunes
234815,miércoles
240628,jueves
258450,miércoles
312101,miércoles
186066,jueves
82265,viernes
157153,miércoles
43953,domingo
128177,domingo
249368,jueves
119616,miércoles
197790,martes
81524,lunes
185248,sábado
280901,viernes
20205,martes
203351,martes
197624,martes
24198,martes
180935,sábado
179398,domingo
237200,sábado
273598,viernes
354100,jueves
143983,jueves
373441,sábado
217172,miércoles
100528,viernes
279634,viernes
334894,miércoles
52236,viernes
303398,viernes
295508,lunes
71064,viernes
362291,miércoles
205211,jueves
318484,viernes
166225,martes
71920,viernes
354547,viernes
41901,jueves
345426,viernes
101783,viernes
86576,sábado
46428,viernes
257087,jueves
217605,viernes
49098,martes
104548,sábado
313108,miércoles
382155,viernes
74919,sábado
139635,viernes
44528,sábado
127329,miércoles
85580,miércoles
9939,martes
379873,jueves
137269,lunes
44239,lunes
20534,viernes
21665,viernes
166027,viernes
117341,viernes
211105,viernes
115153,viernes
72051,viernes
361866,viernes
159069,viernes
127531,viernes
196852,jueves
135199,viernes
117099,viernes
336735,viernes
277229,viernes
232817,jueves
66702,viernes
103212,miércoles
158780,jueves
184395,jueves
195557,lunes
195562,martes
195535,lunes
195561,martes
195653,martes
195713,lunes
163111,domingo
195732,lunes
196044,domingo
202020,miércoles
156529,domingo
184522,martes
161898,lunes
303982,jueves
228184,jueves
153695,viernes
300602,viernes
258585,miércoles
41093,jueves
53871,jueves
283424,jueves
57296,martes
324317,martes
23729,viernes
258749,jueves
373878,jueves
371645,jueves
347064,martes
347847,viernes
354110,miércoles
20132,viernes
97341,viernes
22429,viernes
20390,viernes
58725,viernes
39217,viernes
83903,viernes
15978,viernes
40017,viernes
276387,sábado
20296,viernes
161212,jueves
181267,sábado
272220,sábado
301687,viernes
107391,martes
49496,viernes
218150,domingo
371442,martes
220500,viernes
31364,viernes
129882,lunes
202253,martes
114006,lunes
69346,viernes
21555,viernes
58302,viernes
97361,viernes
243416,miércoles
237422,sábado
330430,viernes
140231,viernes
65719,miércoles
20623,viernes
48318,jueves
129820,miércoles
362812,viernes
170856,jueves
45886,viernes
118635,viernes
281122,jueves
149094,viernes
111988,miércoles
249347,jueves
278269,miércoles
44351,martes
46857,viernes
36224,jueves
88860,sábado
219693,viernes
86077,jueves
64225,miércoles
47239,martes
111248,lunes
201639,miércoles
44066,sábado
177564,viernes
87394,jueves
217247,viernes
27598,viernes
245324,viernes
78547,miércoles
73094,viernes
175380,martes
129933,jueves
94807,viernes
71117,jueves
4747,viernes
178907,sábado
202662,jueves
20907,lunes
74903,miércoles
80080,viernes
31450,jueves
265845,martes
27671,viernes
138093,domingo
69022,lunes
64404,lunes
149455,viernes
69917,viernes
126610,viernes
84848,miércoles
52701,jueves
10749,viernes
131398,jueves
62759,lunes
336970,miércoles
155052,viernes
92988,lunes
45204,jueves
10500,jueves
101965,viernes
149727,jueves
162877,miércoles
49446,viernes
19008,viernes
292533,domingo
108949,sábado
11869,martes
128714,domingo
383725,jueves
45677,domingo
8846,jueves
69019,jueves
94790,sábado
84023,martes
101917,sábado
108639,miércoles
80990,jueves
56487,miércoles
66541,miércoles
65504,viernes
85904,miércoles
152653,miércoles
185153,sábado
70503,jueves
121740,viernes
46212,viernes
160960,domingo
33297,martes
76547,miércoles
83185,martes
182991,jueves
161361,jueves
376951,viernes
312399,martes
40123,sábado
47510,lunes
62297,jueves
11445,miércoles
372946,viernes
41472,sábado
180879,sábado
343825,jueves
67263,lunes
26368,sábado
145191,viernes
158968,sábado
100086,viernes
35451,sábado
271667,sábado
123406,martes
125795,sábado
49695,lunes
79860,domingo
350765,jueves
254313,miércoles
7274,miércoles
169108,jueves
225760,miércoles
114645,sábado
36895,miércoles
228216,viernes
4979,viernes
282553,domingo
265793,jueves
105760,lunes
67355,martes
44436,miércoles
103953,sábado
211714,jueves
246417,domingo
243934,miércoles
64944,miércoles
88302,miércoles
180695,sábado
218728,viernes
70794,lunes
1837,miércoles
98642,domingo
335201,lunes
70457,sábado
89757,viernes
35749,lunes
302436,sábado
49941,lunes
189556,domingo
89560,martes
136141,martes
47900,viernes
115239,viernes
271124,viernes
44673,jueves
76760,sábado
48449,jueves
282086,martes
104374,sábado
382725,jueves
375732,viernes
378227,viernes
111974,domingo
68876,viernes
14489,viernes
39241,martes
49125,domingo
85265,miércoles
269843,jueves
171213,miércoles
104354,miércoles
276702,viernes
46632,martes
112044,viernes
39798,jueves
105254,miércoles
44072,domingo
162396,jueves
39510,miércoles
275932,miércoles
107852,miércoles
28525,sábado
198450,jueves
16403,miércoles
79048,miércoles
106538,lunes
361980,viernes
163077,viernes
143959,lunes
65120,jueves
293313,viernes
140278,domingo
353641,viernes
270936,jueves
293471,viernes
364387,viernes
52775,sábado
64504,miércoles
61320,jueves
61313,jueves
69120,viernes
72654,viernes
74955,sábado
78563,viernes
33130,miércoles
57954,viernes
84026,miércoles
122356,sábado
148853,miércoles
73503,jueves
206157,miércoles
16159,jueves
27496,miércoles
185495,miércoles
123897,domingo
70748,viernes
214355,viernes
186738,lunes
68173,miércoles
37993,sábado
116146,jueves
44589,viernes
278778,martes
352720,miércoles
316111,miércoles
260163,viernes
286367,martes
178687,martes
52416,jueves
51205,sábado
280045,lunes
205943,martes
169865,viernes
216068,lunes
308269,martes
74727,martes
38440,viernes
316840,viernes
236007,jueves
20182,martes
46432,martes
347807,viernes
59362,viernes
20494,viernes
20145,viernes
20092,viernes
253578,jueves
92193,viernes
226092,jueves
28389,viernes
72661,sábado
41078,martes
73129,miércoles
61552,jueves
103539,viernes
17582,miércoles
159245,lunes
279598,viernes
42346,jueves
47723,sábado
